번호,사업장명,소재지전체주소,도로명전체주소,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,입소정원,자격소유인원수,총인원수,인허가번호,상세영업상태명,lat,long
1752,신동아아파트경로당,서울특별시 동대문구 용두동 779번지 ,,19931201,운영중,,,,,,,70.0,0.0,0.0,3050000199300009,운영,37.5726984528529,127.032314709479
1751,회기동분회경로당,서울특별시 동대문구 회기동 64-17번지 ,,19930819,운영중,,,,,,,150.0,0.0,0.0,3050000199300008,운영,37.5906987503058,127.052044771424
1750,휘경1동경로당,서울특별시 동대문구 휘경동 146-104번지 ,,19930401,운영중,,,,,,,117.0,0.0,3.0,3050000199300007,운영,37.5935455304925,127.068137446993
1749,휘경1동경로당,서울특별시 동대문구 휘경동 120-33번지 ,,19930401,운영중,,,,,,,117.0,0.0,3.0,3050000199300006,운영,37.5945430225771,127.068129977276
1748,이문2동경로당,서울특별시 동대문구 이문동 325-18번지 ,,19890715,운영중,,,,,,,94.0,0.0,0.0,3050000198900005,운영,37.5942880107347,127.059702216611
1747,장답경로당,서울특별시 동대문구 답십리동 952-5번지 ,,19890123,운영중,,,,,,,50.0,0.0,5.0,3050000198900004,운영,37.5648297316108,127.059554645958
1746,광우경로당,서울특별시 동대문구 답십리동 483-4번지 ,,19890101,운영중,,,,,,,20.0,0.0,3.0,3050000198900003,운영,37.5695746974886,127.052007430569
1745,광우경로당,서울특별시 동대문구 청량리동 37-4번지 ,,19890701,운영중,,,,,,,20.0,0.0,3.0,3050000198900002,운영,37.5858626772114,127.049521706974
1744,현대아파트경로당,서울특별시 동대문구 장안동 95-1번지 ,,19890701,운영중,,,,,,,100.0,0.0,0.0,3050000198900001,운영,37.5808826791312,127.069120244697
1743,장안1동경로당,서울특별시 동대문구 장안동 379번지 ,,19880112,운영중,,,,,,,0.0,0.0,0.0,3050000198800002,운영,37.5679779382122,127.067363911887
1742,현대@경로당,서울특별시 동대문구 청량리동 234-2번지 ,,19870617,운영중,,,,,,,66.0,0.0,0.0,3050000198700002,운영,37.584976577075,127.046350448809
1741,전농2동경로당,서울특별시 동대문구 전농동 127-17번지 ,,19850601,운영중,,,,,,,18.0,0.0,3.0,3050000198500001,운영,37.5829173335703,127.051618081214
1739,장안2동분회경로당,서울특별시 동대문구 장안동 329-3번지 ,,19781031,운영중,,,,,,,38.0,0.0,0.0,3050000197800003,운영,37.5739643441634,127.075387468834
1737,장안2동할머니경로당,서울특별시 동대문구 장안동 329-3번지 ,,19781001,운영중,,,,,,,2.0,0.0,2.0,3050000197800001,운영,37.5739643441634,127.075387468834
1736,개봉건영(아)경로당,서울특별시 구로구 개봉동 47-1번지 ,,19940110,운영중,,,,,,,0.0,0.0,0.0,3160000199400017,운영,37.5013011939753,126.84076732972
1735,우성5차(아)경로당,서울특별시 구로구 신도림동 638번지 ,,19940701,운영중,,,,,,,41.0,0.0,41.0,3160000199400014,운영,37.5126270852356,126.884179456304
1734,동인(아)경로당,서울특별시 구로구 개봉동 335-1번지 ,,19920327,운영중,,,,,,,20.0,0.0,0.0,3160000199200014,운영,37.4936157438896,126.84882012187
1733,문성골경로당,서울특별시 구로구 구로동 1129-6번지 ,,19921211,운영중,,,,,,,45.0,0.0,60.0,3160000199200013,운영,37.4813711851537,126.897752697946
1732,동진빌라경로당,서울특별시 구로구 온수동 45-5번지 ,,19891025,운영중,,,,,,,0.0,0.0,0.0,3160000198900009,운영,37.4904547151973,126.824735388647
1731,한신아파트경로당,서울특별시 구로구 구로동 642-9번지 ,,19890721,운영중,,,,,,,0.0,0.0,40.0,3160000198900006,운영,37.4964979544664,126.873658696219
1730,늘푸른경로당,서울특별시 구로구 구로동 494-20번지 ,,19890713,운영중,,,,,,,60.0,0.0,60.0,3160000198900005,운영,37.4992931122062,126.882986840721
1729,구로3동 경로당,서울특별시 구로구 구로동 777-1번지 ,,19890713,운영중,,,,,,,42.0,0.0,126.0,3160000198900004,운영,37.4872145555918,126.890094850588
1728,개봉3동경로당,서울특별시 구로구 개봉동 349-16번지 ,,19890713,운영중,,,,,,,30.0,0.0,0.0,3160000198900003,운영,37.4870862854844,126.855408530545
1727,성원빌라경로당,서울특별시 구로구 온수동 45-32번지 ,,19890101,운영중,,,,,,,35.0,0.0,0.0,3160000198900002,운영,37.489751250106,126.823491861051
1726,삼호아파트경로당,서울특별시 구로구 개봉동 471번지 ,,19880719,운영중,,,,,,,30.0,0.0,30.0,3160000198800003,운영,37.4943248911439,126.857266745291
1725,온수경로당,서울특별시 구로구 온수동 120-22번지 ,,19880101,운영중,,,,,,,0.0,0.0,0.0,3160000198800001,운영,37.4933413075193,126.81902401218
1724,우성현대(아),서울특별시 구로구 고척동 76-55번지 ,,19870101,운영중,,,,,,,30.0,0.0,0.0,3160000198700003,운영,37.4988429574306,126.862794471861
1723,현대상선(아)경로당,서울특별시 구로구 구로동 685-147번지 ,,19871228,운영중,,,,,,,25.0,0.0,25.0,3160000198700002,운영,37.4960519869948,126.875213329214
1722,삼거리경로당,서울특별시 구로구 고척동 76-133번지 ,,19860120,운영중,,,,,,,40.0,0.0,0.0,3160000198600002,운영,37.5001377652974,126.866306932031
1721,궁동경로당,서울특별시 구로구 온수동 157번지 ,,19830101,운영중,,,,,,,84.0,0.0,0.0,3160000198300003,운영,37.4922572116335,126.821209934084
1719,구로(아)경로당,서울특별시 구로구 구로동 256-1번지 ,,19780627,운영중,,,,,,,90.0,0.0,0.0,3160000197800001,운영,37.4877325877276,126.891899158263
1718,새마을경로당,서울특별시 구로구 오류동 13-48번지 ,,20000712,운영중,,,,,,,50.0,0.0,0.0,3160000200000040,운영,37.49699341095,126.841850670931
1717,고척대우(아)경로당,서울특별시 구로구 고척동 296번지 ,,19990327,운영중,,,,,,,80.0,0.0,2.0,3160000199900040,운영,37.5030248070323,126.855476756678
1716,궁동빌라 경로당,서울특별시 구로구 궁동 197-1번지 ,,19991125,운영중,,,,,,,30.0,0.0,0.0,3160000199900035,운영,37.4945668256417,126.836492454324
1715,화랑빌라경로당,서울특별시 구로구 오류동 108-1번지 ,,19991124,운영중,,,,,,,45.0,0.0,0.0,3160000199900034,운영,37.4888925092115,126.825560172804
1714,일신건영아파트경로당,서울특별시 구로구 구로동 1261번지 ,,19990602,운영중,,,,,,,45.0,0.0,0.0,3160000199900033,운영,37.5036640700126,126.885748587163
1713,신도림현대아파트경로당,서울특별시 구로구 신도림동 641번지 ,,19990616,운영중,,,,,,,35.0,0.0,0.0,3160000199900032,운영,37.5119722191003,126.884254440618
1712,벽산아파트경로당,서울특별시 구로구 개봉동 476번지 ,,19991009,운영중,,,,,,,35.0,0.0,0.0,3160000199900031,운영,37.4952644521652,126.862501576596
1711,경남2차(아)경로당,서울특별시 구로구 고척동 306번지 ,,19990630,운영중,,,,,,,56.0,0.0,0.0,3160000199900028,운영,37.5043353109062,126.856802204555
1710,동산경로당,서울특별시 구로구 오류동 1-129번지 ,,19980529,운영중,,,,,,,50.0,0.0,0.0,3160000199800031,운영,37.4977220638069,126.836887935329
1708,가리봉1동경로당,서울특별시 구로구 가리봉동 111-1번지 ,,19980627,운영중,,,,,,,40.0,0.0,0.0,3160000199800025,운영,37.482879136439,126.889666245009
1707,거성2차푸르뫼(아)경로당,서울특별시 구로구 개봉동 60-82번지 ,,19980820,운영중,,,,,,,36.0,0.0,0.0,3160000199800023,운영,37.500085752251,126.843542642515
1706,금강(아)경로당,서울특별시 구로구 오류동 335번지 ,,19980101,운영중,,,,,,,36.0,0.0,0.0,3160000199800020,운영,37.4929926320806,126.847646600597
1705,다솜아파트경로당,서울특별시 구로구 구로동 43-4번지 ,,19970225,운영중,,,,,,,45.0,0.0,0.0,3160000199700034,운영,37.5025599589788,126.891952426223
1704,새솔(아)경로당,서울특별시 구로구 구로동 108-2번지 ,,19970627,운영중,,,,,,,24.0,0.0,0.0,3160000199700031,운영,37.4999944583683,126.890314741102
1703,개봉2동경로당,서울특별시 구로구 개봉동 305-16번지 ,,20011213,운영중,,,,,,,97.0,0.0,0.0,3160000200100045,운영,37.493549064884,126.85194691255
1701,만수경로당,서울특별시 동대문구 제기동 220번지 ,,20000807,운영중,,,,,,,77.0,0.0,0.0,3050000200100007,운영,37.5840151320845,127.034187334605
1700,답십리3동분회경로당,서울특별시 동대문구 답십리동 557-1번지 ,,19930101,운영중,,,,,,,48.0,0.0,0.0,3050000200100004,운영,37.5740070100313,127.045335930096
1698,경남1차(아)경로당,서울특별시 구로구 고척동 325번지 ,,20011207,운영중,,,,,,,24.0,0.0,25.0,3160000200100044,운영,37.5053490409378,126.862730314835
1697,삼익1차(아)경로당,서울특별시 구로구 고척동 330번지 ,,20011126,운영중,,,,,,,0.0,0.0,27.0,3160000200100040,운영,37.5086321795224,126.852971017596
1696,개봉현대홈타운2단지경로당,서울특별시 구로구 개봉동 480번지 ,,20011106,운영중,,,,,,,65.0,0.0,62.0,3160000200100038,운영,37.4916167844078,126.861624228247
1694,동아3차(아)경로당,서울특별시 구로구 신도림동 645번지 ,,20011019,운영중,,,,,,,50.0,0.0,24.0,3160000200100034,운영,37.5095494557989,126.884199706954
1693,월드.진영경로당,서울특별시 구로구 구로동 1262번지 ,,20011018,운영중,,,,,,,30.0,0.0,37.0,3160000200100033,운영,37.5055505446716,126.87587667391
1692,현대(아)경로당,서울특별시 구로구 개봉동 481번지 ,,20011008,운영중,,,,,,,50.0,0.0,57.0,3160000200100031,운영,37.492077368255,126.858496444041
1691,고척1동경로당,서울특별시 구로구 고척동 62-39번지 ,,20010726,운영중,,,,,,,40.0,0.0,0.0,3160000200100025,운영,37.5018576684099,126.867162462523
1690,거성(아)경로당,서울특별시 구로구 개봉동 270-80번지 ,,20010726,운영중,,,,,,,0.0,0.0,0.0,3160000200100024,운영,37.4891087538994,126.851038992914
1689,개봉대상(아)경로당,서울특별시 구로구 개봉동 477번지 ,,20010726,운영중,,,,,,,40.0,0.0,0.0,3160000200100023,운영,37.4823141960706,126.849781656303
1688,오류라인(아)경로당,서울특별시 구로구 오류동 334번지 ,,20010726,운영중,,,,,,,0.0,0.0,0.0,3160000200100022,운영,37.4966573575279,126.847068079363
1686,백곡경로당,서울특별시 구로구 개봉동 33-116번지 ,,20010724,운영중,,,,,,,0.0,0.0,0.0,3160000200100020,운영,37.503008283087,126.84322621415
1685,원풍(아)경로당,서울특별시 구로구 개봉동 259-1번지 ,,20010724,운영중,,,,,,,0.0,0.0,0.0,3160000200100019,운영,37.4918298339698,126.856456885063
1684,동아한신아파트경로당,서울특별시 구로구 고척동 327번지 ,,20001101,운영중,,,,,,,25.0,0.0,0.0,3160000200000052,운영,37.500913906154,126.865130985929
1683,롯데(아)경로당,서울특별시 구로구 구로동 1263번지 ,,20000509,운영중,,,,,,,50.0,0.0,50.0,3160000200000051,운영,37.5034982286456,126.88421007151
1682,유성열,서울특별시 구로구 가리봉동 2-10번지 ,,20001227,운영중,,,,,,,0.0,0.0,0.0,3160000200000050,운영,37.4863862648642,126.882516707146
1681,한국현대(아)경로당,서울특별시 구로구 구로동 642-39번지 ,,20001227,운영중,,,,,,,29.0,0.0,29.0,3160000200000049,운영,37.4978365119309,126.875376822835
1680,우성1차(아)경로당,서울특별시 구로구 신도림동 312-17번지 ,,20001218,운영중,,,,,,,25.0,0.0,20.0,3160000200000048,운영,37.5115387517987,126.886020709773
1679,삼천리(아)경로당,서울특별시 구로구 오류동 340번지 ,,20001217,운영중,,,,,,,30.0,0.0,39.0,3160000200000047,운영,37.4925635132182,126.839371158542
1676,한진(아)경로당,서울특별시 구로구 개봉동 478번지 ,,20001112,운영중,,,,,,,0.0,0.0,60.0,3160000200000043,운영,37.4846795429977,126.851939768222
1675,장수경로당,서울특별시 구로구 고척동 52-6번지 ,,20001011,운영중,,,,,,,30.0,0.0,60.0,3160000200000042,운영,37.5024606874115,126.866024467719
1674,동부골든(아)경로당,서울특별시 구로구 오류동 338번지 ,,20001011,운영중,,,,,,,30.0,0.0,45.0,3160000200000041,운영,37.4992909110144,126.839531583839
1673,중앙하이츠(아)경로당,서울특별시 구로구 구로동 1269번지 ,,20020828,운영중,,,,,,,24.0,0.0,23.0,3160000200200017,운영,37.4988452187698,126.880552645833
1672,그린빌라경로당,서울특별시 구로구 항동 5-1번지 ,,20020507,운영중,,,,,,,64.0,0.0,64.0,3160000200200011,운영,37.4863897432961,126.82413600911
1671,대림3차(아)경로당,서울특별시 구로구 신도림동 691번지 ,,20020409,운영중,,,,,,,34.0,0.0,34.0,3160000200200009,운영,37.5068509675721,126.877954767058
1670,대림2차(아)경로당,서울특별시 구로구 신도림동 642번지 ,,20020315,운영중,,,,,,,0.0,0.0,34.0,3160000200200008,운영,37.5058449867495,126.880590578918
1669,응골경로당,서울특별시 구로구 오류동 137-7번지 104호,,20010106,운영중,,,,,,,76.0,0.0,1.0,3160000200100074,운영,37.4934552836012,126.844659792777
1668,화원경로당,서울특별시 구로구 구로동 478-1번지 ,,20010102,운영중,,,,,,,30.0,0.0,30.0,3160000200100071,운영,37.4977622685883,126.880254805481
1667,현대연예인(아)경로당,서울특별시 구로구 구로동 685-70번지 ,,20011231,운영중,,,,,,,30.0,0.0,30.0,3160000200100069,운영,37.492986322182,126.877113407262
1664,삼덕경로당,서울특별시 구로구 고척동 241-52번지 ,,20010903,운영중,,,,,,,40.0,0.0,30.0,3160000200100066,운영,37.5059268472469,126.849413156363
1663,신도림분회경로당,서울특별시 구로구 신도림동 433-10번지 ,,20010828,운영중,,,,,,,0.0,0.0,40.0,3160000200100065,운영,37.5070540838258,126.884342448684
1662,구로리경로당,서울특별시 구로구 구로동 317-120번지 ,,20010809,운영중,,,,,,,90.0,0.0,60.0,3160000200100064,운영,37.4914572276121,126.889235923146
1661,오금경로당,서울특별시 구로구 고척동 47-1번지 B01호,,20010718,운영중,,,,,,,21.0,0.0,0.0,3160000200100063,운영,37.5054787219546,126.865811540114
1659,우성꿈동산(아)경로당,서울특별시 구로구 고척동 321번지 ,,20010412,운영중,,,,,,,25.0,0.0,0.0,3160000200100058,운영,37.5031584820158,126.866312742274
1658,우성(아)경로당,서울특별시 구로구 구로동 1058번지 ,,20010408,운영중,,,,,,,35.0,0.0,0.0,3160000200100057,운영,37.4947997169082,126.872465152579
1656,한마을(아)경로당,서울특별시 구로구 개봉동 476번지 ,,20010328,운영중,,,,,,,0.0,0.0,0.0,3160000200100055,운영,37.4952644521652,126.862501576596
1655,극동(아)경로당,서울특별시 구로구 구로동 314번지 ,,20010328,운영중,,,,,,,25.0,0.0,0.0,3160000200100054,운영,37.4910702074775,126.889773719203
1654,송암경로당,서울특별시 구로구 고척동 97-3번지 ,,20010311,운영중,,,,,,,30.0,0.0,0.0,3160000200100053,운영,37.4993964230017,126.855963584946
1653,거성1차(아)경로당,서울특별시 구로구 개봉동 60-101번지 ,,20010206,운영중,,,,,,,28.0,0.0,0.0,3160000200100052,운영,37.5009278554889,126.843492595613
1652,장미할머니경로당,서울특별시 구로구 오류동 81-114번지 ,,20010206,운영중,,,,,,,28.0,0.0,0.0,3160000200100051,운영,37.4955872812969,126.838374076756
1651,구일우성(아)경로당,서울특별시 구로구 구로동 1259번지 ,,20010206,운영중,,,,,,,40.0,0.0,0.0,3160000200100050,운영,37.4902842669298,126.876915542952
1650,구립국화경로당,서울특별시 구로구 고척동 57-9번지 ,,20010115,운영중,,,,,,,25.0,0.0,25.0,3160000200100049,운영,37.5047349109946,126.866978558925
1649,영화참마음(아)경로당,서울특별시 구로구 구로동 1268번지 ,,20011227,운영중,,,,,,,24.0,0.0,24.0,3160000200100048,운영,37.4970375214433,126.874207041468
1648,골말경로당,서울특별시 구로구 가리봉동 2-10번지 ,,20011213,운영중,,,,,,,0.0,0.0,97.0,3160000200100046,운영,37.4863862648642,126.882516707146
1647,금강수목원아파트경로당,서울특별시 구로구 오류동 343번지 ,,20040226,운영중,,,,,,,36.0,0.0,36.0,3160000200400009,운영,37.4882786172515,126.832381753098
1646,소산경로당,서울특별시 구로구 고척동 134-45번지 ,,20040130,운영중,,,,,,,27.0,0.0,27.0,3160000200400003,운영,37.5015416725573,126.857786349936
1645,고척벽산블루밍(아)경로당,서울특별시 구로구 고척동 334번지 ,,20031110,운영중,,,,,,,41.0,0.0,1.0,3160000200300034,운영,37.4957004752141,126.864395031441
1644,대림4차e-편한세상경로당,서울특별시 구로구 신도림동 646번지 ,,20031128,운영중,,,,,,,165.0,0.0,165.0,3160000200300029,운영,37.5106003394881,126.886846789329
